amenity,name,latitude,longitude,addr:street
pharmacy,Adonai,-17.4294405,-66.1594745,
pharmacy,America,-17.420021,-66.1578703,
pharmacy,Esencial,-17.4272472,-66.1592628,
pharmacy,J. Elias,-17.4164772,-66.157256,
pharmacy,Juan de la Cruz,-17.4221178,-66.1581748,
pharmacy,Farmadal,-17.4093813,-66.1561036,
pharmacy,,-17.4140122,-66.1568134,
pharmacy,,-17.4292611,-66.1561751,
pharmacy,,-17.364591,-66.1791092,Calle Daniel Peña Sarmiento
pharmacy,Vital Joy,-16.5197754,-68.156569,Avenida Cívica
pharmacy,Jozab,-17.3657609,-66.1707562,Avenida Simón Lopez
pharmacy,,-17.3648366,-66.1767732,Avenida Simón Lopez
pharmacy,Anael,-17.3596163,-66.1718952,
pharmacy,Virgen del Tepeyac,-17.5453062,-65.8378478,Calle Sucre
pharmacy,Señor de los Milagros,-17.5485043,-65.8352898,Calle Potosi
pharmacy,PuntoFarma,-17.3650426,-66.1613767,Avenida Circunvalación Beijing
pharmacy,Farmacard,-17.408746,-66.1483459,
pharmacy,La Roca,-17.401449,-66.1535875,Calle Honduras
pharmacy,,-17.3991981,-66.1543256,Calle 25 de Mayo
pharmacy,Farmacias Bolivia,-16.5048933,-68.1349783,Calle Heroes del Acre
pharmacy,Del Norte,-17.3686954,-66.1456476,Avenida Circunvalación Beijing
pharmacy,Los Apostoles,-17.3684809,-66.1461432,Avenida Circunvalación Beijing
pharmacy,FarmaLux,-17.3669282,-66.1523259,Avenida Circunvalación Beijing
pharmacy,,-17.3720217,-66.1428187,Avenida General Galindo
pharmacy,Nacional,-17.39716,-66.153586,Calle San Martin
pharmacy,,-17.401249,-66.1550363,
pharmacy,Calama,-17.3890273,-66.1517078,
pharmacy,,-17.3987421,-66.1542135,
pharmacy,Panamericana,-17.3725483,-66.1588122,Avenida América
pharmacy,Farmacias Bolivia,-16.4990348,-68.1246877,Plaza del Estadio
pharmacy,Super Farmacia,-16.4997264,-68.1250571,Avenida Simón Bolívar
pharmacy,Señor de los Milagros,-16.5001265,-68.1240594,Plaza del Estadio
pharmacy,Virgen de Alta Gracia,-16.5002452,-68.123604,Avenida Bautista Saavedra
pharmacy,Farmacias Bolivia,-16.5276087,-68.1052556,Calle 12
pharmacy,Farmacia Gloria,-16.5261517,-68.1080402,Avenida Hernando Siles
pharmacy,Farmacia Ciudad Satélite,-16.5238911,-68.1514562,Avenida Satélite
pharmacy,Erika,-17.3778335,-66.1595124,Calle Aniceto Padilla
pharmacy,Las Carmelitas,-20.4604478,-66.8212773,Calle Santa Cruz
pharmacy,Farmacia Mizque,-17.943809,-65.3491564,
pharmacy,,-17.3700447,-66.1870931,
pharmacy,,-17.3708799,-66.18504,Avenida América
pharmacy,,-17.3670429,-66.185769,Calle José María Velasco
pharmacy,,-17.3866206,-66.1769431,Avenida Gabriel René Moreno
pharmacy,,-17.3873526,-66.1773034,
pharmacy,Saturno,-17.382337,-66.152675,Calle La Paz
pharmacy,Farmacorp,-17.807683,-63.2039532,
pharmacy,Farmacia Warnes,-17.51016,-63.1677076,
pharmacy,Farmacia Nuestra Sra. del Rosario,-17.5081549,-63.1686123,
pharmacy,Farmacia 20 de Abril,-17.7943174,-63.2047292,
pharmacy,Copacabana,-17.7948052,-63.2037994,
pharmacy,Farmacia Cespedes,-17.7949015,-63.2059987,Avenida Piraí
pharmacy,Farmacia Las Palmas,-17.7959647,-63.2034376,
pharmacy,Farmacia Siles,-17.7953295,-63.203594,
pharmacy,Farmacia Vital,-17.7946204,-63.205209,
pharmacy,Farmacia Farmastar,-17.7970622,-63.2030144,
pharmacy,Farmacia Vallejos,-17.796634,-63.2031838,
pharmacy,Bolivia,-17.3897263,-66.1516112,
pharmacy,,-17.3909426,-66.1507428,Avenida Heroínas
pharmacy,Genial,-17.3910811,-66.1514544,Avenida Heroínas
pharmacy,Farmacias Bolivia,-17.3842022,-66.146512,Avenida Papa Paulo
pharmacy,,-16.4692718,-68.1166794,
pharmacy,,-17.3543988,-66.158249,Avenida Atahuallpa
pharmacy,,-17.9776028,-67.1114139,
pharmacy,,-16.4897042,-68.2079454,
pharmacy,Farmacia El Mundo,-16.4911249,-68.2032661,Avenida Juan Pablo II
pharmacy,,-16.4933877,-68.1956543,
pharmacy,Farmacia Angelica,-16.4980685,-68.2308477,
pharmacy,,-16.4915375,-68.2014363,Avenida Juan Pablo II
pharmacy,,-16.4996104,-68.1751761,
pharmacy,Farmacia Prosalud,-16.501152,-68.1710909,Avenida Juan Pablo II
pharmacy,,-16.508268,-68.1639522,Avenida 6 de Marzo
pharmacy,,-16.4944036,-68.1946132,
pharmacy,Farmacia,-16.5975772,-68.1843112,
pharmacy,Farmacia,-16.6192639,-68.1829029,
pharmacy,Farmacia,-16.5967315,-68.1845042,
pharmacy,,-17.3531907,-66.1590127,Avenida Segunda Circunvalación
pharmacy,Farmacia La Luz,-17.3853896,-66.1479452,Calle Germán Urquidi
pharmacy,Farmacia San Andres,-17.9658471,-67.1108371,
pharmacy,Farmacia,-17.9704688,-67.1042901,
pharmacy,Farmacia Jeanette,-17.9684975,-67.1114394,
pharmacy,Farmacias Americana,-17.9705249,-67.1132435,Calle Bolivar
pharmacy,Farmacia,-17.9687836,-67.1050403,
pharmacy,Farmacia San Miguel,-17.9706452,-67.1124939,
pharmacy,Farmacia San Juan De Dios,-19.0122729,-66.7766417,
pharmacy,,-19.0114614,-66.7763584,
pharmacy,Farmacia,-17.2382113,-67.9109491,
pharmacy,Savin,-17.3773299,-66.1654025,
pharmacy,,-17.3973666,-66.1616053,Calle Calama
pharmacy,Bolivia,-17.3942852,-66.1562569,Calle Esteban Arce
pharmacy,,-19.0444108,-65.2452416,
pharmacy,,-19.0433245,-65.2563747,
pharmacy,Farmacias Bolivia,-16.4999625,-68.1345678,Avenida Mariscal Santa Cruz
pharmacy,Mifarma,-16.5009908,-68.1336475,Avenida 16 de Julio
pharmacy,Botica Faldín,-17.4046154,-63.7318956,
pharmacy,,-17.3742114,-66.1813251,Pasaje Suiza
pharmacy,Farmacorp Paraguá,-17.7699019,-63.1549752,
pharmacy,FarmaCorp,-17.7796231,-63.1729398,
pharmacy,Farmacia Hipermaxi,-17.3846963,-66.1508373,Avenida Oquendo
pharmacy,Maine,-17.3854269,-66.1514535,Avenida Oquendo
pharmacy,Oquendo,-17.3869209,-66.1507046,Avenida Oquendo
pharmacy,El Porvenir,-17.391674,-66.117925,
pharmacy,Sibeles,-17.3751269,-66.1798918,Avenida Juan de la Rosa
pharmacy,Chavez,-17.3711758,-66.179617,Avenida América
pharmacy,Flor de Angel,-17.3821578,-66.1538887,
pharmacy,Farmacorp,-17.8014059,-63.1959595,Avenida Grigotá
pharmacy,Faby,-17.3891225,-66.1855639,Calle 23 de Marzo
pharmacy,Nueva Zelanda,-17.4021587,-66.1534192,Calle San Martin
pharmacy,Farmacia Palos Blancos,-15.584731,-67.2467958,
pharmacy,Farmacia Virgen de Asuncion,-15.5849979,-67.2462816,
pharmacy,Chávez Paraguá,-17.7694872,-63.1552315,
pharmacy,Farmacia Ali-Far-Bol,-15.5864925,-67.2483151,
pharmacy,Farmacorp,-17.7504011,-63.1764994,
pharmacy,Farmacia Santa Ana,-17.402081,-66.0446154,
pharmacy,Farmacorp,-21.541006,-64.7243629,Avenida Víctor Paz Estensoro
pharmacy,Olivia,-17.7924692,-63.190738,
pharmacy,Farmacorp (Urubo),-17.7495996,-63.2156443,
pharmacy,farmacorp,-17.8203037,-63.2180686,
pharmacy,Adrian Patiño,-17.3862427,-66.1872341,Calle Adrian Patiño
pharmacy,,-17.3905068,-66.0750939,
pharmacy,San Francisco,-17.3900265,-66.1511872,Calle Colombia
pharmacy,,-17.3381175,-66.2175576,Calle Pablo Jaimes
pharmacy,Farmacorp,-21.5303412,-64.7306216,
pharmacy,Farmacorp,-17.8245158,-63.2063132,Quinto Anillo
pharmacy,Fatima,-17.3777174,-66.160656,Calle Aniceto Padilla
pharmacy,Farmacia Sur,-16.5452034,-68.0743957,José Maria Aguirre Acha
pharmacy,Farmacia Sheisa,-21.5278422,-64.7221713,Avenida Circunvalación
pharmacy,Mundo Farma,-17.3871,-66.1598192,Avenida Ayacucho
pharmacy,Itálica,-17.3892967,-66.1531155,
pharmacy,Tres Ángeles,-17.3891078,-66.1523214,
pharmacy,Farmacia 4 de Febrero,-14.2980196,-67.3357282,
pharmacy,14 de Octubre,-17.4291414,-66.1584521,Avenida Santa Bárbara
pharmacy,,-17.3763185,-66.1760933,
pharmacy,Farmacia Chávez,-17.7715489,-63.1685689,Avenida Cristóbal de Mendoza
pharmacy,Silvana,-17.7631845,-63.1599406,
pharmacy,Farmacia Vida Vital,-17.7725123,-63.1502046,
pharmacy,Farmacorp,-17.7754239,-63.1832053,Avenida Cañoto
pharmacy,Santa Cecilia,-17.7774176,-63.1819189,
pharmacy,Alto Farma Center,-16.5260456,-68.152387,Avenida del Policía
pharmacy,Tropical,-17.7643304,-63.1615176,
pharmacy,Nuvia,-17.3560836,-66.1773855,Avenida Circunvalación Beijing
pharmacy,Luisa,-16.5338272,-68.0367468,
pharmacy,María Fernanda,-17.7710242,-63.1671783,
pharmacy,Farmacias Bolivia,-16.498072,-68.1361098,Avenida Mariscal Santa Cruz
pharmacy,Enfermería Magaly,-17.7719499,-63.1544417,
pharmacy,Farmacia Argentina,-17.7720006,-63.1544276,
pharmacy,,-16.5062338,-68.1632916,Avenida 6 de Marzo
pharmacy,Farmacia 6 De Marzo,-16.506937,-68.1635037,Avenida 6 de Marzo
pharmacy,Super Farmacia,-16.5089358,-68.16419,Avenida 6 de Marzo
pharmacy,Super Farmacia,-16.5103529,-68.16463,Avenida 6 de Marzo
pharmacy,Carla,-17.3678767,-66.1477021,Avenida Circunvalación Beijing
pharmacy,Farmax,-17.7783749,-63.1811731,
pharmacy,Farmacias Bolivia - El Alto,-16.5063165,-68.1637812,Avenida 6 de Marzo
pharmacy,Farmacia Sariri,-16.5083735,-68.1644982,Calle 4
pharmacy,Farmacia Coral,-16.5807181,-68.1849083,Avenida 6 de Marzo
pharmacy,Farmacia Virgen Socabon,-16.5815582,-68.1848092,Avenida 6 de Marzo
pharmacy,Farmacias,-16.5458164,-68.2014268,
pharmacy,,-16.5422254,-68.1980951,
pharmacy,Farmacias Gabriel,-16.5342589,-68.1908037,Avenida Bolivia
pharmacy,Farmacia Manet,-16.5338839,-68.1917015,Avenida Bolivia
pharmacy,Farmacia Claudia,-16.5329253,-68.1926142,Avenida Bolivia
pharmacy,,-16.5504045,-68.2048806,
pharmacy,Farmacia Buena Salud,-16.5338708,-68.1912202,Avenida Bolivia
pharmacy,Farmacia Samy,-16.5335743,-68.1914875,Avenida Bolivia
pharmacy,,-16.4910621,-68.2012206,Avenida Juan Pablo II
pharmacy,,-16.4702535,-68.1218532,
pharmacy,,-16.4727577,-68.1186457,
pharmacy,Farmacia Corpkam,-16.4937379,-68.1961093,Avenida Juan Pablo II
pharmacy,Farmacia Pirai,-16.4995382,-68.1754623,Avenida Juan Pablo II
pharmacy,,-16.4997203,-68.1746953,Avenida Juan Pablo II
pharmacy,,-16.5028709,-68.1637585,Avenida Juan Pablo II
pharmacy,,-16.5021249,-68.1678209,Avenida Juan Pablo II
pharmacy,Farmacia Puerto Rico,-16.5028849,-68.165301,Avenida Juan Pablo II
pharmacy,Farmacia Primavera,-16.4929012,-68.1406028,Avenida Pando
pharmacy,Farmacia San Agustin,-16.4936615,-68.1405948,Avenida Pando
pharmacy,Farmacia 10 De Octubre,-16.4943549,-68.1405262,Avenida Illampu
pharmacy,Farmacia De Descuento,-16.4953131,-68.1401456,Avenida Illampu
pharmacy,Farmacias Bolivia,-17.3728842,-66.1545113,
pharmacy,Farmacia Bolivia,-16.5144434,-68.1290505,Calle Victor Sanjines
pharmacy,Farmacias Chávez - Camacho,-16.4991102,-68.1334364,Avenida Camacho
pharmacy,Farmacia Aries,-16.4937011,-68.1410354,Plaza Eguino
pharmacy,Farmacorp - Satélite,-16.5226804,-68.1544764,Calle 17 A
pharmacy,Farmacia Central,-16.4963071,-68.1399141,Avenida Illampu
pharmacy,Farmacia Del Valle,-16.4972071,-68.1396741,Avenida Illampu
pharmacy,Farmacia Rosario,-16.4979,-68.139506,Avenida Illampu
pharmacy,,-16.5014805,-68.1332424,
pharmacy,Farmacias Bolivia,-16.5019031,-68.1329655,Avenida 16 de Julio
pharmacy,Farmacorp,-16.5036565,-68.1315638,Avenida 16 de Julio
pharmacy,Super Farmacia,-16.5025447,-68.1319344,Avenida 16 de Julio
pharmacy,Super Farmacia,-16.4972682,-68.136421,Avenida Mariscal Santa Cruz
pharmacy,Farmacia Israelita,-16.4968892,-68.136649,Avenida Mariscal Santa Cruz
pharmacy,Farmacia Capitol,-16.4935561,-68.1397184,Avenida America
pharmacy,Farmacia David,-16.4926631,-68.143286,Avenida America
pharmacy,Farmacia Mesias,-16.4927276,-68.1434456,Avenida America
pharmacy,Super Farmacia,-16.4993373,-68.1345977,Avenida Mariscal Santa Cruz
pharmacy,Farmacias Bolivia,-16.4989701,-68.1348823,Avenida Mariscal Santa Cruz
pharmacy,Farmandrug,-16.496413,-68.1362872,Avenida Mariscal Santa Cruz
pharmacy,,-16.4949707,-68.1366076,Avenida Montes
pharmacy,Super Farmacia,-16.4940453,-68.1367428,Avenida Montes
pharmacy,Farmacias Bolivia,-16.4935263,-68.1369801,Avenida Montes
pharmacy,Farmacias Bolivia,-16.4932196,-68.1388077,Calle Chuquisaca
pharmacy,ABC,-16.4913561,-68.1438258,Avenida Perú
pharmacy,Farmacia Rene Gabriel,-16.4882342,-68.1429921,Avenida Perú
pharmacy,Farmacia Rivera,-16.4880201,-68.1418143,Calle Larecaja
pharmacy,,-16.4880675,-68.1405901,Avenida Perú
pharmacy,Rivera,-16.4897245,-68.1382406,Avenida Armentia
pharmacy,Farma Sol,-16.4920798,-68.1350084,Avenida Sucre
pharmacy,,-16.4924915,-68.1344517,Avenida Sucre
pharmacy,Farmacias Bolivia,-16.4941534,-68.1318826,Calle Bolivar
pharmacy,Farmacia T&T,-16.4947996,-68.130849,Avenida Sucre
pharmacy,Farmacia Isam,-16.4932545,-68.1337703,Avenida Sucre
pharmacy,,-16.4893661,-68.1257026,Avenida de la Bandera
pharmacy,Farmacia Tejada Sorzano,-16.4845312,-68.123462,Avenida Tejada Sorzano
pharmacy,Farmacia San Ignacio,-16.4815638,-68.1218786,Avenida de las Américas
pharmacy,Farmacia Mendez,-16.4809993,-68.1215995,Avenida de las Américas
pharmacy,Farmacia Ave Maria,-16.4807049,-68.1215006,Avenida de las Américas
pharmacy,Farmacia Isaias,-16.4800917,-68.1212747,Avenida de las Américas
pharmacy,Farmacias Bolivia,-16.4795088,-68.1212795,Calle Las Delicias
pharmacy,Farmacia Lazaro,-16.479346,-68.1209147,Avenida de las Américas
pharmacy,Farmacia Abraham,-16.4780749,-68.1201548,Avenida de las Américas
pharmacy,Farmacia Las Americas,-16.4764398,-68.1191974,Avenida de las Américas
pharmacy,Santa Ana Farmacia,-16.4681974,-68.1157985,Avenida Ramiro Castillo
pharmacy,Farmacia,-16.4596826,-68.1030529,Avenida Ramiro Castillo
pharmacy,,-16.4822716,-68.1217925,Avenida de las Américas
pharmacy,Gloria,-16.4791114,-68.1204869,Avenida de las Américas
pharmacy,Farmacia Orly,-16.4764507,-68.1188162,Calle San Borja
pharmacy,Farmacia Pribian,-16.4759479,-68.1186208,Avenida de las Américas
pharmacy,Farmacia San Rafael,-16.4738242,-68.117292,Avenida de las Américas
pharmacy,Santa Maria,-16.4689428,-68.1150644,
pharmacy,Bernardo,-16.4688242,-68.1145759,Avenida Ramiro Castillo
pharmacy,Farmacorp,-16.5408544,-68.0673561,Avenida Muñoz Reyes
pharmacy,Farmacia San Bartolome,-16.4787789,-68.128302,Avenida General Juan Jose Torrez Gonzales
pharmacy,,-16.4782622,-68.1280213,Avenida Periférica
pharmacy,Farmacia Galicia,-16.4858092,-68.1295596,Avenida General Juan Jose Torrez Gonzales
pharmacy,Farmacia Cruz Salud,-16.4872005,-68.1320149,Avenida General Juan Jose Torrez Gonzales
pharmacy,,-16.5100402,-68.1252296,Calle Pedro Salazar
pharmacy,Farmacias Bolivia,-16.5090612,-68.1248715,Avenida Arce
pharmacy,Super Farmacia,-16.5078921,-68.1263835,Avenida Arce
pharmacy,Farmacias Bolivia,-16.504791,-68.1307091,Avenida Villazón
pharmacy,Santa Ana,-16.5073659,-68.128153,Avenida 6 de Agosto
pharmacy,Nueva Luna,-16.5079966,-68.12743,Avenida 6 de Agosto
pharmacy,Clinimed,-16.5096405,-68.1259556,Avenida 6 de Agosto
pharmacy,Farmacia,-17.7406836,-63.1481587,
pharmacy,Farmacias Bolivia,-16.4985675,-68.1330041,Calle Loayza
pharmacy,Farmacia Turno,-16.4998314,-68.131832,Avenida Camacho
pharmacy,Bristol,-16.4947692,-68.1341486,Calle Ingavi
